gender,race_ethn,year,age,m_i.med,m_i.lwr,m_i.upr
Male,black,2014,50,1.061e-5,8.96e-6,1.246e-5
Male,black,2014,55,6.47e-6,5.34e-6,7.77e-6
Male,black,2014,60,5.97e-6,4.86e-6,7.26e-6
Male,black,2014,65,3.67e-6,2.8e-6,4.72e-6
Male,black,2014,70,2.86e-6,2.04e-6,3.89e-6
Male,black,2014,75,2.24e-6,1.47e-6,3.29e-6
Male,black,2014,80,2.79e-6,1.72e-6,4.29e-6
Male,black,2015,0,0,0,3e-8
Male,black,2015,1,6e-8,2e-8,1.3e-7
Male,black,2015,5,3e-8,1e-8,8e-8
Male,black,2015,10,9e-8,3e-8,1.8e-7
Male,black,2015,15,4.87e-6,4.01e-6,5.86e-6
Male,black,2015,20,2.585e-5,2.243e-5,2.957e-5
Male,black,2015,25,3.075e-5,2.68e-5,3.51e-5
Male,black,2015,30,3.293e-5,2.866e-5,3.761e-5
Male,black,2015,35,2.991e-5,2.595899999999998e-5,3.427e-5
Male,black,2015,40,2.239e-5,1.934e-5,2.577100000000006e-5
Male,black,2015,45,1.607e-5,1.376e-5,1.866e-5
Male,black,2015,50,1.084e-5,9.18e-6,1.273e-5
Male,black,2015,55,6.61e-6,5.46e-6,7.93e-6
Male,black,2015,60,6.1e-6,4.97e-6,7.41e-6
Male,black,2015,65,3.75e-6,2.86e-6,4.8210000000000585e-6
Male,black,2015,70,2.92e-6,2.09e-6,3.97e-6
Male,black,2015,75,2.3e-6,1.51e-6,3.36e-6
Male,black,2015,80,2.85e-6,1.76e-6,4.37e-6
Male,black,2016,0,0,0,3e-8
Male,black,2016,1,5e-8,1e-8,1.3e-7
Male,black,2016,5,3e-8,1e-8,8e-8
Male,black,2016,10,8e-8,3e-8,1.7e-7
Male,black,2016,15,4.6e-6,3.79e-6,5.55e-6
Male,black,2016,20,2.444e-5,2.119e-5,2.801e-5
Male,black,2016,25,2.908e-5,2.529e-5,3.329e-5
Male,black,2016,30,3.114e-5,2.704e-5,3.563e-5
Male,black,2016,35,2.828e-5,2.451e-5,3.246e-5
Male,black,2016,40,2.117e-5,1.825e-5,2.442e-5
Male,black,2016,45,1.52e-5,1.3e-5,1.766e-5
Male,black,2016,50,1.025e-5,8.64e-6,1.207e-5
Male,black,2016,55,6.25e-6,5.15e-6,7.52e-6
Male,black,2016,60,5.77e-6,4.69e-6,7.03e-6
Male,black,2016,65,3.55e-6,2.7e-6,4.57e-6
Male,black,2016,70,2.76e-6,1.97e-6,3.76e-6
Male,black,2016,75,2.17e-6,1.43e-6,3.19e-6
Male,black,2016,80,2.69e-6,1.66e-6,4.14e-6
Male,black,2017,0,0,0,3e-8
Male,black,2017,1,5e-8,1e-8,1.3e-7
Male,black,2017,5,3e-8,1e-8,8e-8
Male,black,2017,10,9e-8,3e-8,1.8e-7
Male,black,2017,15,4.68e-6,3.85e-6,5.65e-6
Male,black,2017,20,2.482e-5,2.153e-5,2.852e-5
Male,black,2017,25,2.953e-5,2.573e-5,3.381e-5
Male,black,2017,30,3.162e-5,2.748e-5,3.627e-5
Male,black,2017,35,2.872e-5,2.49e-5,3.302e-5
Male,black,2017,40,2.151e-5,1.856e-5,2.485e-5
Male,black,2017,45,1.543e-5,1.32e-5,1.797e-5
Male,black,2017,50,1.042e-5,8.79e-6,1.227e-5
Male,black,2017,55,6.36e-6,5.23e-6,7.65e-6
Male,black,2017,60,5.86e-6,4.77e-6,7.13e-6
Male,black,2017,65,3.6e-6,2.75e-6,4.64e-6
Male,black,2017,70,2.81e-6,2e-6,3.82e-6
Male,black,2017,75,2.21e-6,1.45e-6,3.24e-6
Male,black,2017,80,2.73e-6,1.69e-6,4.21e-6
Male,black,2018,0,0,0,3e-8
Male,black,2018,1,6e-8,2e-8,1.3e-7
Male,black,2018,5,3e-8,1e-8,8e-8
Male,black,2018,10,9e-8,4e-8,1.8e-7
Male,black,2018,15,4.92e-6,4.05e-6,5.92e-6
Male,black,2018,20,2.61e-5,2.267e-5,2.989e-5
Male,black,2018,25,3.104e-5,2.706e-5,3.556e-5
Male,black,2018,30,3.324e-5,2.893e-5,3.809e-5
Male,black,2018,35,3.018e-5,2.621e-5,3.462e-5
Male,black,2018,40,2.26e-5,1.9518999999999977e-5,2.606e-5
Male,black,2018,45,1.621e-5,1.387e-5,1.886e-5
Male,black,2018,50,1.095e-5,9.26e-6,1.288e-5
Male,black,2018,55,6.67e-6,5.52e-6,8.01e-6
Male,black,2018,60,6.16e-6,5.01e-6,7.49e-6
Male,black,2018,65,3.79e-6,2.89e-6,4.88e-6
Male,black,2018,70,2.95e-6,2.11e-6,4.01e-6
Male,black,2018,75,2.32e-6,1.53e-6,3.4e-6
Male,black,2018,80,2.87e-6,1.78e-6,4.42e-6
Male,black,2019,0,0,0,3e-8
Male,black,2019,1,6e-8,2e-8,1.4e-7
Male,black,2019,5,3e-8,1e-8,9e-8
Male,black,2019,10,9e-8,4e-8,1.9e-7
Male,black,2019,15,5.01e-6,4.13e-6,6.02e-6
Male,black,2019,20,2.655e-5,2.312e-5,3.039e-5
Male,black,2019,25,3.162e-5,2.762e-5,3.61e-5
Male,black,2019,30,3.385e-5,2.953e-5,3.868e-5
Male,black,2019,35,3.075e-5,2.675e-5,3.526e-5
Male,black,2019,40,2.303e-5,1.99e-5,2.655e-5
Male,black,2019,45,1.65e-5,1.416e-5,1.918e-5
Male,black,2019,50,1.114e-5,9.45e-6,1.311e-5
Male,black,2019,55,6.8e-6,5.62e-6,8.15e-6
Male,black,2019,60,6.27e-6,5.11e-6,7.62e-6
Male,black,2019,65,3.86e-6,2.94e-6,4.97e-6
Male,black,2019,70,3e-6,2.15e-6,4.08e-6
Male,black,2019,75,2.36e-6,1.55e-6,3.46e-6
Male,black,2019,80,2.93e-6,1.82e-6,4.5e-6
Male,black,2020,0,0,0,3e-8
Male,black,2020,1,6e-8,2e-8,1.4e-7
Male,black,2020,5,3e-8,1e-8,9e-8
Male,black,2020,10,9e-8,4e-8,1.9e-7
Male,black,2020,15,5.07e-6,4.18e-6,6.09e-6
Male,black,2020,20,2.688e-5,2.338e-5,3.073e-5
Male,black,2020,25,3.198e-5,2.793e-5,3.652e-5
Male,black,2020,30,3.426e-5,2.987e-5,3.918e-5
Male,black,2020,35,3.111e-5,2.707e-5,3.566e-5
Male,black,2020,40,2.33e-5,2.012e-5,2.681e-5
Male,black,2020,45,1.671e-5,1.432e-5,1.941e-5
Male,black,2020,50,1.128e-5,9.53e-6,1.328e-5
Male,black,2020,55,6.88e-6,5.69e-6,8.26e-6
Male,black,2020,60,6.34e-6,5.17e-6,7.71e-6
Male,black,2020,65,3.9e-6,2.98e-6,5.03e-6
Male,black,2020,70,3.04e-6,2.18e-6,4.13e-6
Male,black,2020,75,2.39e-6,1.57e-6,3.49e-6
Male,black,2020,80,2.96e-6,1.84e-6,4.55e-6
Male,black,2021,0,0,0,3e-8
Male,black,2021,1,6e-8,2e-8,1.4e-7
Male,black,2021,5,4e-8,1e-8,9e-8
Male,black,2021,10,1e-7,4e-8,1.9e-7
Male,black,2021,15,5.17e-6,4.27e-6,6.22e-6
Male,black,2021,20,2.741e-5,2.385e-5,3.133e-5
Male,black,2021,25,3.26e-5,2.847e-5,3.725e-5
Male,black,2021,30,3.494e-5,3.049e-5,3.988e-5
Male,black,2021,35,3.171e-5,2.759e-5,3.631e-5
Male,black,2021,40,2.377e-5,2.056e-5,2.732e-5
Male,black,2021,45,1.705e-5,1.461e-5,1.979e-5
Male,black,2021,50,1.15e-5,9.73e-6,1.351e-5
Male,black,2021,55,7.02e-6,5.8e-6,8.4e-6
Male,black,2021,60,6.47e-6,5.29e-6,7.84e-6
Male,black,2021,65,3.98e-6,3.04e-6,5.12e-6
Male,black,2021,70,3.1e-6,2.22e-6,4.2e-6
Male,black,2021,75,2.44e-6,1.61e-6,3.57e-6
Male,black,2021,80,3.02e-6,1.88e-6,4.63e-6
Male,black,2022,0,0,0,3e-8
Male,black,2022,1,6e-8,2e-8,1.5e-7
Male,black,2022,5,4e-8,1e-8,9e-8
Male,black,2022,10,1e-7,4e-8,2e-7
Male,black,2022,15,5.47e-6,4.52e-6,6.58e-6
Male,black,2022,20,2.903e-5,2.525e-5,3.324e-5
Male,black,2022,25,3.455e-5,3.013e-5,3.952e-5
Male,black,2022,30,3.698e-5,3.227e-5,4.235e-5
Male,black,2022,35,3.362e-5,2.92e-5,3.864e-5
Male,black,2022,40,2.516e-5,2.176e-5,2.901e-5
Male,black,2022,45,1.805e-5,1.55e-5,2.097e-5
Male,black,2022,50,1.218e-5,1.032e-5,1.434e-5
Male,black,2022,55,7.43e-6,6.14e-6,8.93e-6
Male,black,2022,60,6.86e-6,5.59e-6,8.34e-6
Male,black,2022,65,4.21e-6,3.23e-6,5.4e-6
Male,black,2022,70,3.28e-6,2.35e-6,4.46e-6
Male,black,2022,75,2.58e-6,1.7e-6,3.79e-6
Male,black,2022,80,3.2e-6,1.98e-6,4.93e-6
Male,black,2023,0,0,0,3e-8
Male,black,2023,1,7e-8,2e-8,1.5e-7
Male,black,2023,5,4e-8,1e-8,1e-7
Male,black,2023,10,1e-7,4e-8,2.1e-7
Male,black,2023,15,5.67e-6,4.69e-6,6.83e-6
Male,black,2023,20,3.01e-5,2.621e-5,3.45e-5
Male,black,2023,25,3.582e-5,3.132e-5,4.102e-5
Male,black,2023,30,3.834e-5,3.352e-5,4.39e-5
Male,black,2023,35,3.482e-5,3.032e-5,3.996e-5
Male,black,2023,40,2.607e-5,2.257e-5,3.005e-5
Male,black,2023,45,1.871e-5,1.608e-5,2.173e-5
Male,black,2023,50,1.264e-5,1.07e-5,1.484e-5
Male,black,2023,55,7.7e-6,6.38e-6,9.25e-6
Male,black,2023,60,7.1e-6,5.8e-6,8.63e-6
Male,black,2023,65,4.37e-6,3.34e-6,5.63e-6
Male,black,2023,70,3.4e-6,2.44e-6,4.63e-6
Male,black,2023,75,2.68e-6,1.76e-6,3.92e-6
Male,black,2023,80,3.32e-6,2.06e-6,5.1e-6
Male,hispanic,2013,0,0,0,3e-8
Male,hispanic,2013,1,5e-8,1e-8,1e-7
Male,hispanic,2013,5,4e-8,1e-8,8e-8
Male,hispanic,2013,10,8e-8,3e-8,1.4e-7
Male,hispanic,2013,15,2e-6,1.59e-6,2.47e-6
Male,hispanic,2013,20,1.044e-5,8.95e-6,1.213e-5
Male,hispanic,2013,25,1.534e-5,1.325e-5,1.77e-5
Male,hispanic,2013,30,1.581e-5,1.368e-5,1.825e-5
Male,hispanic,2013,35,1.766e-5,1.53e-5,2.032e-5
Male,hispanic,2013,40,1.301e-5,1.117e-5,1.508e-5
Male,hispanic,2013,45,1.037e-5,8.85e-6,1.21e-5
Male,hispanic,2013,50,7.19e-6,6.04e-6,8.52e-6
Male,hispanic,2013,55,5.07e-6,4.188999999999978e-6,6.11e-6
Male,hispanic,2013,60,4.32e-6,3.48e-6,5.29e-6
Male,hispanic,2013,65,2.71e-6,2.07e-6,3.49e-6
Male,hispanic,2013,70,2.13e-6,1.58e-6,2.87e-6
Male,hispanic,2013,75,1.77e-6,1.26e-6,2.44e-6
Male,hispanic,2013,80,2.21e-6,1.52e-6,3.11e-6
Male,hispanic,2014,0,0,0,3e-8
Male,hispanic,2014,1,5e-8,1e-8,1e-7
Male,hispanic,2014,5,4e-8,1e-8,8e-8
Male,hispanic,2014,10,7e-8,3e-8,1.4e-7
Male,hispanic,2014,15,1.98e-6,1.57e-6,2.45e-6
Male,hispanic,2014,20,1.033e-5,8.87e-6,1.198e-5
Male,hispanic,2014,25,1.518e-5,1.314e-5,1.745e-5
Male,hispanic,2014,30,1.564e-5,1.355e-5,1.799e-5
Male,hispanic,2014,35,1.748e-5,1.515e-5,2.005e-5
Male,hispanic,2014,40,1.287e-5,1.107e-5,1.488e-5
Male,hispanic,2014,45,1.027e-5,8.77e-6,1.194e-5
Male,hispanic,2014,50,7.11e-6,5.98e-6,8.39e-6
Male,hispanic,2014,55,5.01e-6,4.14e-6,6.04e-6
Male,hispanic,2014,60,4.27e-6,3.44e-6,5.23e-6
Male,hispanic,2014,65,2.68e-6,2.05e-6,3.45e-6
Male,hispanic,2014,70,2.11e-6,1.56e-6,2.83e-6
Male,hispanic,2014,75,1.76e-6,1.24e-6,2.41e-6
Male,hispanic,2014,80,2.18e-6,1.51e-6,3.07e-6
Male,hispanic,2015,0,0,0,3e-8
Male,hispanic,2015,1,5e-8,1e-8,1e-7
Male,hispanic,2015,5,4e-8,1e-8,8e-8
Male,hispanic,2015,10,8e-8,3e-8,1.4e-7
Male,hispanic,2015,15,2.02e-6,1.61e-6,2.5e-6
Male,hispanic,2015,20,1.059e-5,9.08e-6,1.228e-5
Male,hispanic,2015,25,1.556e-5,1.347e-5,1.786e-5
Male,hispanic,2015,30,1.602e-5,1.387e-5,1.842e-5
Male,hispanic,2015,35,1.791e-5,1.551e-5,2.052e-5
Male,hispanic,2015,40,1.319e-5,1.133e-5,1.524e-5
Male,hispanic,2015,45,1.052e-5,8.98e-6,1.223e-5
Male,hispanic,2015,50,7.28e-6,6.13e-6,8.6e-6
Male,hispanic,2015,55,5.14e-6,4.24e-6,6.18e-6
Male,hispanic,2015,60,4.37e-6,3.53e-6,5.36e-6
Male,hispanic,2015,65,2.75e-6,2.1e-6,3.53e-6
Male,hispanic,2015,70,2.16e-6,1.6e-6,2.9e-6
Male,hispanic,2015,75,1.8e-6,1.28e-6,2.47e-6
Male,hispanic,2015,80,2.24e-6,1.55e-6,3.15e-6
Male,hispanic,2016,0,0,0,3e-8
Male,hispanic,2016,1,5e-8,1e-8,1e-7
Male,hispanic,2016,5,4e-8,1e-8,8e-8
Male,hispanic,2016,10,8e-8,3e-8,1.4e-7
Male,hispanic,2016,15,2.01e-6,1.61e-6,2.48e-6
Male,hispanic,2016,20,1.052e-5,9.03e-6,1.219e-5
Male,hispanic,2016,25,1.546e-5,1.338e-5,1.778e-5
Male,hispanic,2016,30,1.593e-5,1.378e-5,1.831e-5
Male,hispanic,2016,35,1.78e-5,1.544e-5,2.04e-5
Male,hispanic,2016,40,1.312e-5,1.127e-5,1.516e-5
Male,hispanic,2016,45,1.045e-5,8.93e-6,1.215e-5
Male,hispanic,2016,50,7.24e-6,6.1e-6,8.55e-6
Male,hispanic,2016,55,5.1e-6,4.22e-6,6.14e-6
Male,hispanic,2016,60,4.34e-6,3.51e-6,5.33e-6
Male,hispanic,2016,65,2.73e-6,2.08e-6,3.51e-6
Male,hispanic,2016,70,2.15e-6,1.59e-6,2.89e-6
Male,hispanic,2016,75,1.79e-6,1.27e-6,2.45e-6
Male,hispanic,2016,80,2.22e-6,1.54e-6,3.13e-6
Male,hispanic,2017,0,0,0,3e-8
Male,hispanic,2017,1,5e-8,2e-8,1.1e-7
Male,hispanic,2017,5,4e-8,1e-8,9e-8
Male,hispanic,2017,10,8e-8,4e-8,1.5e-7
Male,hispanic,2017,15,2.15e-6,1.72e-6,2.65e-6
Male,hispanic,2017,20,1.122e-5,9.65e-6,1.303e-5
Male,hispanic,2017,25,1.649e-5,1.43e-5,1.898e-5
Male,hispanic,2017,30,1.698e-5,1.473e-5,1.957e-5
Male,hispanic,2017,35,1.898e-5,1.648e-5,2.18e-5
Male,hispanic,2017,40,1.398e-5,1.203e-5,1.618e-5
Male,hispanic,2017,45,1.115e-5,9.54e-6,1.299e-5
Male,hispanic,2017,50,7.72e-6,6.5e-6,9.12e-6
Male,hispanic,2017,55,5.45e-6,4.5e-6,6.56e-6
Male,hispanic,2017,60,4.635e-6,3.75e-6,5.67e-6
Male,hispanic,2017,65,2.91e-6,2.22e-6,3.75e-6
Male,hispanic,2017,70,2.3e-6,1.7e-6,3.08e-6
Male,hispanic,2017,75,1.91e-6,1.36e-6,2.62e-6
Male,hispanic,2017,80,2.38e-6,1.64e-6,3.34e-6
Male,hispanic,2018,0,0,0,3e-8
Male,hispanic,2018,1,5e-8,2e-8,1.1e-7
Male,hispanic,2018,5,4e-8,1e-8,9e-8
Male,hispanic,2018,10,8e-8,4e-8,1.5e-7
Male,hispanic,2018,15,2.16e-6,1.73e-6,2.67e-6
Male,hispanic,2018,20,1.13e-5,9.73e-6,1.31e-5
Male,hispanic,2018,25,1.662e-5,1.443e-5,1.908e-5
Male,hispanic,2018,30,1.712e-5,1.486e-5,1.965e-5
Male,hispanic,2018,35,1.91e-5,1.663e-5,2.19e-5
Male,hispanic,2018,40,1.408e-5,1.213e-5,1.624e-5
Male,hispanic,2018,45,1.123e-5,9.62e-6,1.306e-5
Male,hispanic,2018,50,7.78e-6,6.57e-6,9.17e-6
Male,hispanic,2018,55,5.48e-6,4.55e-6,6.6e-6
Male,hispanic,2018,60,4.67e-6,3.78e-6,5.71e-6
Male,hispanic,2018,65,2.93e-6,2.25e-6,3.77e-6
Male,hispanic,2018,70,2.31e-6,1.71e-6,3.1e-6
Male,hispanic,2018,75,1.92e-6,1.37e-6,2.63e-6
Male,hispanic,2018,80,2.39e-6,1.65e-6,3.36e-6
Male,hispanic,2019,0,0,0,3e-8
Male,hispanic,2019,1,5e-8,2e-8,1.1e-7
Male,hispanic,2019,5,4e-8,1e-8,8e-8
Male,hispanic,2019,10,8e-8,3e-8,1.4e-7
Male,hispanic,2019,15,2.09e-6,1.67e-6,2.57e-6
Male,hispanic,2019,20,1.089e-5,9.38e-6,1.264e-5
Male,hispanic,2019,25,1.601e-5,1.39e-5,1.841e-5
Male,hispanic,2019,30,1.649e-5,1.43e-5,1.896e-5
Male,hispanic,2019,35,1.843e-5,1.603e-5,2.113e-5
Male,hispanic,2019,40,1.358e-5,1.171e-5,1.569e-5
Male,hispanic,2019,45,1.083e-5,9.28e-6,1.262e-5
Male,hispanic,2019,50,7.51e-6,6.33e-6,8.85e-6
Male,hispanic,2019,55,5.29e-6,4.38e-6,6.37e-6
Male,hispanic,2019,60,4.5e-6,3.65e-6,5.51e-6
Male,hispanic,2019,65,2.83e-6,2.16e-6,3.64e-6
Male,hispanic,2019,70,2.23e-6,1.65e-6,2.99e-6
Male,hispanic,2019,75,1.85e-6,1.32e-6,2.54e-6
Male,hispanic,2019,80,2.31e-6,1.6e-6,3.24e-6
Male,hispanic,2020,0,0,0,3e-8
Male,hispanic,2020,1,5e-8,2e-8,1.1e-7
Male,hispanic,2020,5,4e-8,1e-8,9e-8
Male,hispanic,2020,10,8e-8,4e-8,1.5e-7
Male,hispanic,2020,15,2.18e-6,1.74e-6,2.68e-6
Male,hispanic,2020,20,1.137e-5,9.78e-6,1.318e-5
Male,hispanic,2020,25,1.67e-5,1.449e-5,1.92e-5
Male,hispanic,2020,30,1.721e-5,1.49e-5,1.981e-5
Male,hispanic,2020,35,1.923e-5,1.671e-5,2.205e-5
Male,hispanic,2020,40,1.418e-5,1.22e-5,1.638e-5
Male,hispanic,2020,45,1.13e-5,9.67e-6,1.315e-5
Male,hispanic,2020,50,7.82e-6,6.59e-6,9.24e-6
Male,hispanic,2020,55,5.52e-6,4.56e-6,6.63e-6
Male,hispanic,2020,60,4.69e-6,3.8e-6,5.74e-6
Male,hispanic,2020,65,2.95e-6,2.26e-6,3.79e-6
Male,hispanic,2020,70,2.32e-6,1.73e-6,3.11e-6
Male,hispanic,2020,75,1.93e-6,1.38e-6,2.65e-6
Male,hispanic,2020,80,2.41e-6,1.66e-6,3.37e-6
Male,hispanic,2021,0,0,0,3e-8
Male,hispanic,2021,1,5e-8,2e-8,1.1e-7
Male,hispanic,2021,5,4e-8,1e-8,9e-8
Male,hispanic,2021,10,8e-8,3e-8,1.4e-7
Male,hispanic,2021,15,2.1e-6,1.68e-6,2.59e-6
Male,hispanic,2021,20,1.096e-5,9.43e-6,1.269e-5
Male,hispanic,2021,25,1.611e-5,1.397e-5,1.849e-5
Male,hispanic,2021,30,1.659e-5,1.438e-5,1.907e-5
Male,hispanic,2021,35,1.854e-5,1.612e-5,2.123e-5
Male,hispanic,2021,40,1.366e-5,1.175e-5,1.575e-5
Male,hispanic,2021,45,1.09e-5,9.33e-6,1.264e-5
Male,hispanic,2021,50,7.54e-6,6.36e-6,8.9e-6
Male,hispanic,2021,55,5.32e-6,4.4e-6,6.4e-6
Male,hispanic,2021,60,4.53e-6,3.66e-6,5.54e-6
Male,hispanic,2021,65,2.84e-6,2.18e-6,3.65e-6
Male,hispanic,2021,70,2.24e-6,1.66e-6,3e-6
Male,hispanic,2021,75,1.86e-6,1.33e-6,2.55e-6
Male,hispanic,2021,80,2.32e-6,1.6e-6,3.26e-6
Male,hispanic,2022,0,0,0,3e-8
Male,hispanic,2022,1,5e-8,2e-8,1.1e-7
Male,hispanic,2022,5,4e-8,1e-8,9e-8
Male,hispanic,2022,10,8e-8,4e-8,1.5e-7
Male,hispanic,2022,15,2.25e-6,1.8e-6,2.77e-6
Male,hispanic,2022,20,1.176e-5,1.012e-5,1.361e-5
Male,hispanic,2022,25,1.727e-5,1.501e-5,1.984e-5
Male,hispanic,2022,30,1.779e-5,1.543e-5,2.048e-5
Male,hispanic,2022,35,1.987e-5,1.729e-5,2.277e-5
Male,hispanic,2022,40,1.464e-5,1.263e-5,1.692e-5
Male,hispanic,2022,45,1.168e-5,1.001e-5,1.359e-5
Male,hispanic,2022,50,8.09e-6,6.83e-6,9.54e-6
Male,hispanic,2022,55,5.7e-6,4.72e-6,6.87e-6
Male,hispanic,2022,60,4.86e-6,3.93e-6,5.94e-6
Male,hispanic,2022,65,3.05e-6,2.34e-6,3.92e-6
Male,hispanic,2022,70,2.4e-6,1.78e-6,3.22e-6
Male,hispanic,2022,75,2e-6,1.42e-6,2.74e-6
Male,hispanic,2022,80,2.48e-6,1.72e-6,3.49e-6
Male,hispanic,2023,0,0,0,3e-8
Male,hispanic,2023,1,6e-8,2e-8,1.2e-7
Male,hispanic,2023,5,4e-8,1e-8,9e-8
Male,hispanic,2023,10,9e-8,4e-8,1.6e-7
Male,hispanic,2023,15,2.34e-6,1.87e-6,2.88e-6
Male,hispanic,2023,20,1.223e-5,1.051e-5,1.418e-5
Male,hispanic,2023,25,1.796e-5,1.557e-5,2.07e-5
Male,hispanic,2023,30,1.852e-5,1.605e-5,2.131e-5
Male,hispanic,2023,35,2.069e-5,1.793e-5,2.376e-5
Male,hispanic,2023,40,1.525e-5,1.312e-5,1.761e-5
Male,hispanic,2023,45,1.215e-5,1.039e-5,1.416e-5
Male,hispanic,2023,50,8.42e-6,7.09e-6,9.95e-6
Male,hispanic,2023,55,5.94e-6,4.92e-6,7.14e-6
Male,hispanic,2023,60,5.05e-6,4.09e-6,6.19e-6
Male,hispanic,2023,65,3.17e-6,2.44e-6,4.07e-6
Male,hispanic,2023,70,2.5e-6,1.86e-6,3.35e-6
Male,hispanic,2023,75,2.08e-6,1.48e-6,2.85e-6
Male,hispanic,2023,80,2.59e-6,1.78e-6,3.64e-6
Male,white,2013,0,0,0,3e-8
Male,white,2013,1,4e-8,1e-8,9e-8
Male,white,2013,5,4e-8,1e-8,9e-8
Male,white,2013,10,7e-8,3e-8,1.2e-7
Male,white,2013,15,8.7e-7,6.7e-7,1.1e-6
Male,white,2013,20,4.18e-6,3.58e-6,4.86e-6
Male,white,2013,25,7.96e-6,6.93e-6,9.11e-6
Male,white,2013,30,1.152e-5,1.008e-5,1.313e-5
Male,white,2013,35,1.22e-5,1.071e-5,1.389e-5
Male,white,2013,40,1.056e-5,9.25e-6,1.207e-5
Male,white,2013,45,8.6e-6,7.5e-6,9.85e-6
Male,white,2013,50,6.92e-6,6.02e-6,7.93e-6
Male,white,2013,55,5.07e-6,4.37e-6,5.84e-6
Male,white,2013,60,4.09e-6,3.51e-6,4.76e-6
Male,white,2013,65,2.59e-6,2.17e-6,3.07e-6
Male,white,2013,70,1.62e-6,1.31e-6,1.98e-6
Male,white,2013,75,1.63e-6,1.29e-6,2.03e-6
Male,white,2013,80,2.11e-6,1.66e-6,2.65e-6
Male,white,2014,0,0,0,3e-8
Male,white,2014,1,4e-8,1e-8,9e-8
Male,white,2014,5,4e-8,1e-8,8e-8
Male,white,2014,10,7e-8,3e-8,1.2e-7
Male,white,2014,15,8.6e-7,6.6e-7,1.08e-6
Male,white,2014,20,4.11e-6,3.52e-6,4.77e-6
Male,white,2014,25,7.81e-6,6.8e-6,8.94e-6
Male,white,2014,30,1.133e-5,9.91e-6,1.287e-5
Male,white,2014,35,1.2e-5,1.052e-5,1.363e-5
Male,white,2014,40,1.038e-5,9.08e-6,1.182e-5
Male,white,2014,45,8.46e-6,7.38e-6,9.66e-6
Male,white,2014,50,6.8e-6,5.91e-6,7.78e-6
Male,white,2014,55,4.98e-6,4.29e-6,5.73e-6
Male,white,2014,60,4.02e-6,3.44e-6,4.66e-6
Male,white,2014,65,2.55e-6,2.13e-6,3.01e-6
Male,white,2014,70,1.59e-6,1.28e-6,1.94e-6
Male,white,2014,75,1.6e-6,1.27e-6,1.99e-6
Male,white,2014,80,2.07e-6,1.63e-6,2.6e-6
Male,white,2015,0,0,0,3e-8
Male,white,2015,1,4e-8,1e-8,9e-8
Male,white,2015,5,4e-8,1e-8,9e-8
Male,white,2015,10,7e-8,3e-8,1.3e-7
Male,white,2015,15,8.9e-7,6.9e-7,1.13e-6
Male,white,2015,20,4.29e-6,3.68e-6,4.98e-6
Male,white,2015,25,8.16e-6,7.11e-6,9.31e-6
Male,white,2015,30,1.181e-5,1.034e-5,1.343e-5
Male,white,2015,35,1.252e-5,1.098e-5,1.423e-5
Male,white,2015,40,1.083e-5,9.47e-6,1.233e-5
Male,white,2015,45,8.83e-6,7.7e-6,1.008e-5
Male,white,2015,50,7.09e-6,6.17e-6,8.12e-6
Male,white,2015,55,5.19e-6,4.48e-6,5.98e-6
Male,white,2015,60,4.2e-6,3.61e-6,4.87e-6
Male,white,2015,65,2.66e-6,2.23e-6,3.14e-6
Male,white,2015,70,1.66e-6,1.34e-6,2.03e-6
Male,white,2015,75,1.67e-6,1.33e-6,2.08e-6
Male,white,2015,80,2.17e-6,1.71e-6,2.71e-6
Male,white,2016,0,0,0,3e-8
Male,white,2016,1,4e-8,1e-8,9e-8
Male,white,2016,5,4e-8,1e-8,9e-8
Male,white,2016,10,7e-8,3e-8,1.3e-7
Male,white,2016,15,8.8e-7,6.8e-7,1.11e-6
Male,white,2016,20,4.2e-6,3.6e-6,4.87e-6
Male,white,2016,25,7.99e-6,6.96e-6,9.14e-6
Male,white,2016,30,1.157e-5,1.014e-5,1.315e-5
Male,white,2016,35,1.226e-5,1.074e-5,1.391e-5
Male,white,2016,40,1.061e-5,9.28e-6,1.207e-5
Male,white,2016,45,8.65e-6,7.54e-6,9.86e-6
Male,white,2016,50,6.96e-6,6.04e-6,7.96e-6
Male,white,2016,55,5.09e-6,4.39e-6,5.85e-6
Male,white,2016,60,4.11e-6,3.53e-6,4.77e-6
Male,white,2016,65,2.6e-6,2.18e-6,3.07e-6
Male,white,2016,70,1.63e-6,1.31e-6,1.98e-6
Male,white,2016,75,1.64e-6,1.3e-6,2.04e-6
Male,white,2016,80,2.12e-6,1.67e-6,2.66e-6
Male,white,2017,0,0,0,3e-8
Male,white,2017,1,4e-8,1e-8,9e-8
Male,white,2017,5,4e-8,1e-8,9e-8
Male,white,2017,10,7e-8,3e-8,1.3e-7
Male,white,2017,15,8.8e-7,6.8e-7,1.12e-6
Male,white,2017,20,4.24e-6,3.64e-6,4.93e-6
Male,white,2017,25,8.07e-6,7.03e-6,9.23e-6
Male,white,2017,30,1.168e-5,1.026e-5,1.328e-5
Male,white,2017,35,1.238e-5,1.086e-5,1.407e-5
Male,white,2017,40,1.071e-5,9.38e-6,1.22e-5
Male,white,2017,45,8.73e-6,7.62e-6,9.98e-6
Male,white,2017,50,7.02e-6,6.11e-6,8.04e-6
Male,white,2017,55,5.14e-6,4.44e-6,5.92e-6
